season,date,game_key,ballpark,away_team,home_team,away_actual_runs,away_expected_runs,away_run_error,home_actual_runs,home_expected_runs,home_run_error,run_mae,actual_total_runs,expected_total_runs,total_run_error,total_abs_error,expected_run_diff,actual_run_diff,home_win_probability,predicted_winner,actual_winner,win_correct,favorite_probability_bucket,over_under_pick,actual_over_under_result,over_under_correct,handicap_pick,handicap_correct,season_phase
2025,2025-05-27,20250527HHLG0,잠실,한화,LG,1.0,4.3726,3.3726,2.0,5.069,3.069,3.2208,3.0,9.4417,6.4417,6.4417,0.6964,1.0,0.6649,LG,LG,True,65% 이상,오버,언더,False,한화 +2.5,1.0,시즌 중반
2025,2025-05-27,20250527LTSS0,대구,롯데,삼성,3.0,4.8949,1.8949,7.0,5.2958,-1.7042,1.7995,10.0,10.1907,0.1907,0.1907,0.4009,4.0,0.6102,삼성,삼성,True,60~65%,오버,오버,True,관망,,시즌 중반
2025,2025-05-27,20250527OBKT0,수원,두산,KT,1.0,4.646,3.646,2.0,4.5907,2.5907,3.1183,3.0,9.2366,6.2366,6.2366,-0.0553,1.0,0.5204,KT,KT,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-05-27,20250527WOHT0,광주,키움,KIA,5.0,4.4296,-0.5704,7.0,6.1005,-0.8995,0.735,12.0,10.5301,-1.4699,1.4699,1.6709,2.0,0.8126,KIA,KIA,True,65% 이상,오버,오버,True,키움 +2.5,1.0,시즌 중반
2025,2025-05-28,20250528HHLG0,잠실,한화,LG,6.0,4.3036,-1.6964,5.0,4.8986,-0.1014,0.8989,11.0,9.2023,-1.7977,1.7977,0.595,-1.0,0.6465,LG,한화,False,60~65%,오버,오버,True,한화 +2.5,1.0,시즌 중반
2025,2025-05-28,20250528NCSK0,문학,NC,SSG,5.0,4.5727,-0.4273,13.0,4.7409,-8.2591,4.3432,18.0,9.3137,-8.6863,8.6863,0.1682,8.0,0.5649,SSG,SSG,True,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-05-28,20250528OBKT0,수원,두산,KT,12.0,4.6497,-7.3503,3.0,4.6567,1.6567,4.5035,15.0,9.3064,-5.6936,5.6936,0.007,-9.0,0.5329,KT,두산,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-05-28,20250528WOHT0,광주,키움,KIA,7.0,4.4296,-2.5704,13.0,5.5859,-7.4141,4.9922,20.0,10.0155,-9.9845,9.9845,1.1563,6.0,0.7416,KIA,KIA,True,65% 이상,오버,오버,True,키움 +2.5,0.0,시즌 중반
2025,2025-05-29,20250529HHLG0,잠실,한화,LG,1.0,4.3122,3.3122,3.0,5.0459,2.0459,2.6791,4.0,9.3581,5.3581,5.3581,0.7337,2.0,0.6715,LG,LG,True,65% 이상,오버,언더,False,한화 +2.5,1.0,시즌 중반
2025,2025-05-29,20250529LTSS0,대구,롯데,삼성,3.0,4.7481,1.7481,9.0,5.3368,-3.6632,2.7056,12.0,10.0849,-1.9151,1.9151,0.5887,6.0,0.6454,삼성,삼성,True,60~65%,오버,오버,True,롯데 +2.5,0.0,시즌 중반
2025,2025-05-29,20250529NCSK0,문학,NC,SSG,5.0,4.7491,-0.2509,6.0,4.7821,-1.2179,0.7344,11.0,9.5312,-1.4688,1.4688,0.0331,1.0,0.5381,SSG,SSG,True,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-05-29,20250529OBKT0,수원,두산,KT,2.0,4.5873,2.5873,12.0,4.9318,-7.0682,4.8278,14.0,9.5191,-4.4809,4.4809,0.3445,10.0,0.5993,KT,KT,True,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-05-30,20250530HHNC0,창원,한화,NC,7.0,4.8206,-2.1794,1.0,4.689,3.689,2.9342,8.0,9.5096,1.5096,1.5096,-0.1315,-6.0,0.5051,NC,한화,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-05-30,20250530HTKT0,수원,KIA,KT,1.0,4.6631,3.6631,3.0,4.9147,1.9147,2.7889,4.0,9.5778,5.5778,5.5778,0.2516,2.0,0.5813,KT,KT,True,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-05-30,20250530OBWO0,고척,두산,키움,9.0,5.5705,-3.4295,4.0,4.5091,0.5091,1.9693,13.0,10.0796,-2.9204,2.9204,-1.0613,-5.0,0.3261,두산,두산,True,65% 이상,오버,오버,True,키움 +2.5,0.0,시즌 중반
2025,2025-05-30,20250530SKLT0,사직,SSG,롯데,5.0,4.9808,-0.0192,6.0,4.7765,-1.2235,0.6214,11.0,9.7572,-1.2428,1.2428,-0.2043,1.0,0.4905,SSG,롯데,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-05-30,20250530SSLG0,잠실,삼성,LG,4.0,4.9898,0.9898,3.0,5.0991,2.0991,1.5444,7.0,10.0888,3.0888,3.0888,0.1093,-1.0,0.5533,LG,삼성,False,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-05-31,20250531HHNC0,창원,한화,NC,9.0,4.6762,-4.3238,6.0,4.676,-1.324,2.8239,15.0,9.3522,-5.6478,5.6478,-0.0003,-3.0,0.5314,NC,한화,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-05-31,20250531HTKT0,수원,KIA,KT,1.0,4.6356,3.6356,5.0,4.7279,-0.2721,1.9538,6.0,9.3636,3.3636,3.3636,0.0923,4.0,0.5499,KT,KT,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-05-31,20250531OBWO0,고척,두산,키움,0.0,5.6071,5.6071,1.0,4.5091,3.5091,4.5581,1.0,10.1163,9.1163,9.1163,-1.098,1.0,0.3197,두산,키움,False,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-05-31,20250531SKLT0,사직,SSG,롯데,4.0,5.0476,1.0476,1.0,4.7884,3.7884,2.418,5.0,9.836,4.836,4.836,-0.2593,-3.0,0.4795,SSG,SSG,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-05-31,20250531SSLG0,잠실,삼성,LG,4.0,4.8756,0.8756,2.0,5.0991,3.0991,1.9873,6.0,9.9746,3.9746,3.9746,0.2235,-2.0,0.5758,LG,삼성,False,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-01,20250601HHNC0,창원,한화,NC,5.0,4.7566,-0.2434,16.0,4.5458,-11.4542,5.8488,21.0,9.3024,-11.6976,11.6976,-0.2108,11.0,0.4892,한화,NC,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-01,20250601HTKT0,수원,KIA,KT,5.0,4.7567,-0.2433,3.0,4.6962,1.6962,0.9698,8.0,9.453,1.453,1.453,-0.0605,-2.0,0.5194,KT,KIA,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-01,20250601OBWO0,고척,두산,키움,0.0,5.5568,5.5568,1.0,4.5091,3.5091,4.5329,1.0,10.0658,9.0658,9.0658,-1.0477,1.0,0.3285,두산,키움,False,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-06-01,20250601SKLT0,사직,SSG,롯데,4.0,4.9808,0.9808,3.0,4.7765,1.7765,1.3786,7.0,9.7572,2.7572,2.7572,-0.2043,-1.0,0.4905,SSG,SSG,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-01,20250601SSLG0,잠실,삼성,LG,6.0,4.9449,-1.0551,4.0,5.2322,1.2322,1.1436,10.0,10.1771,0.1771,0.1771,0.2873,-2.0,0.5882,LG,삼성,False,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-06-03,20250603HTOB0,잠실,KIA,두산,11.0,4.6048,-6.3952,3.0,4.8889,1.8889,4.142,14.0,9.4937,-4.5063,4.5063,0.2841,-8.0,0.5876,두산,KIA,False,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-06-03,20250603KTHH0,대전,KT,한화,1.0,4.4209,3.4209,10.0,4.4912,-5.5088,4.4649,11.0,8.9121,-2.0879,2.0879,0.0702,9.0,0.5455,한화,한화,True,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-03,20250603LGNC0,창원,LG,NC,15.0,5.2702,-9.7298,0.0,4.6333,4.6333,7.1815,15.0,9.9035,-5.0965,5.0965,-0.637,-15.0,0.4049,LG,LG,True,55~60%,오버,오버,True,NC +2.5,0.0,시즌 중반
2025,2025-06-03,20250603SSSK0,문학,삼성,SSG,4.0,4.8756,0.8756,6.0,4.3674,-1.6326,1.2541,10.0,9.243,-0.757,0.757,-0.5081,2.0,0.43,삼성,SSG,False,55~60%,오버,오버,True,SSG +2.5,1.0,시즌 중반
2025,2025-06-03,20250603WOLT0,사직,키움,롯데,0.0,4.2654,4.2654,8.0,5.8344,-2.1656,3.2155,8.0,10.0998,2.0998,2.0998,1.569,8.0,0.7999,롯데,롯데,True,65% 이상,오버,언더,False,키움 +2.5,0.0,시즌 중반
2025,2025-06-04,20250604HTOB0,잠실,KIA,두산,8.0,5.0471,-2.9529,3.0,4.9586,1.9586,2.4557,11.0,10.0058,-0.9942,0.9942,-0.0885,-5.0,0.5138,두산,KIA,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-04,20250604KTHH0,대전,KT,한화,3.0,4.5004,1.5004,4.0,4.5102,0.5102,1.0053,7.0,9.0106,2.0106,2.0106,0.0098,1.0,0.5335,한화,한화,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-04,20250604LGNC0,창원,LG,NC,5.0,5.4982,0.4982,6.0,4.7538,-1.2462,0.8722,11.0,10.252,-0.748,0.748,-0.7443,1.0,0.3843,LG,NC,False,60~65%,오버,오버,True,NC +2.5,1.0,시즌 중반
2025,2025-06-04,20250604SSSK0,문학,삼성,SSG,1.0,4.9137,3.9137,4.0,4.5358,0.5358,2.2247,5.0,9.4495,4.4495,4.4495,-0.3779,3.0,0.4558,삼성,SSG,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-04,20250604WOLT0,사직,키움,롯데,9.0,4.2869,-4.7131,6.0,5.4997,-0.5003,2.6067,15.0,9.7866,-5.2134,5.2134,1.2129,-3.0,0.7502,롯데,키움,False,65% 이상,오버,오버,True,키움 +2.5,1.0,시즌 중반
2025,2025-06-05,20250605HTOB0,잠실,KIA,두산,1.0,4.9451,3.9451,2.0,4.8232,2.8232,3.3842,3.0,9.7683,6.7683,6.7683,-0.1219,1.0,0.5071,두산,두산,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-05,20250605KTHH0,대전,KT,한화,7.0,4.5108,-2.4892,0.0,4.524,4.524,3.5066,7.0,9.0348,2.0348,2.0348,0.0132,-7.0,0.5341,한화,KT,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-05,20250605LGNC0,창원,LG,NC,3.0,5.4982,2.4982,1.0,4.7538,3.7538,3.126,4.0,10.252,6.252,6.252,-0.7443,-2.0,0.3843,LG,LG,True,60~65%,오버,언더,False,NC +2.5,1.0,시즌 중반
2025,2025-06-05,20250605SSSK0,문학,삼성,SSG,3.0,4.9516,1.9516,1.0,4.5097,3.5097,2.7307,4.0,9.4614,5.4614,5.4614,-0.4419,-2.0,0.4431,삼성,삼성,True,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-05,20250605WOLT0,사직,키움,롯데,10.0,4.3327,-5.6673,5.0,5.6318,0.6318,3.1496,15.0,9.9645,-5.0355,5.0355,1.2992,-5.0,0.763,롯데,키움,False,65% 이상,오버,오버,True,키움 +2.5,1.0,시즌 중반
2025,2025-06-06,20250606HHHT0,광주,한화,KIA,2.0,4.8029,2.8029,3.0,4.4238,1.4238,2.1133,5.0,9.2267,4.2267,4.2267,-0.3791,1.0,0.4556,한화,KIA,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-06,20250606LGWO0,고척,LG,키움,1.0,5.5562,4.5562,2.0,4.5716,2.5716,3.5639,3.0,10.1278,7.1278,7.1278,-0.9846,1.0,0.3398,LG,키움,False,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-06-06,20250606LTOB0,잠실,롯데,두산,2.0,5.0862,3.0862,5.0,4.8853,-0.1147,1.6005,7.0,9.9714,2.9714,2.9714,-0.2009,3.0,0.4912,롯데,두산,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-06,20250606NCSS0,대구,NC,삼성,3.0,4.7741,1.7741,7.0,5.4112,-1.5888,1.6814,10.0,10.1852,0.1852,0.1852,0.6371,4.0,0.6542,삼성,삼성,True,65% 이상,오버,오버,True,NC +2.5,0.0,시즌 중반
2025,2025-06-06,20250606SKKT0,수원,SSG,KT,3.0,4.6636,1.6636,10.0,4.5209,-5.4791,3.5713,13.0,9.1845,-3.8155,3.8155,-0.1427,7.0,0.5029,KT,KT,True,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-07,20250607HHHT0,광주,한화,KIA,3.0,4.8215,1.8215,2.0,4.5169,2.5169,2.1692,5.0,9.3383,4.3383,4.3383,-0.3046,-1.0,0.4704,한화,한화,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-07,20250607LGWO0,고척,LG,키움,1.0,5.574,4.574,4.0,4.5525,0.5525,2.5633,5.0,10.1265,5.1265,5.1265,-1.0216,3.0,0.3332,LG,키움,False,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-06-07,20250607LTOB0,잠실,롯데,두산,9.0,5.2362,-3.7638,4.0,4.9142,0.9142,2.339,13.0,10.1504,-2.8496,2.8496,-0.322,-5.0,0.467,롯데,롯데,True,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-07,20250607NCSS0,대구,NC,삼성,11.0,4.3951,-6.6049,7.0,5.3873,-1.6127,4.1088,18.0,9.7823,-8.2177,8.2177,0.9922,-4.0,0.7156,삼성,NC,False,65% 이상,오버,오버,True,NC +2.5,1.0,시즌 중반
2025,2025-06-07,20250607SKKT0,수원,SSG,KT,2.0,4.5827,2.5827,3.0,4.5732,1.5732,2.078,5.0,9.1559,4.1559,4.1559,-0.0095,1.0,0.5296,KT,KT,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-08,20250608HHHT0,광주,한화,KIA,6.0,4.6746,-1.3254,7.0,4.5169,-2.4831,1.9043,13.0,9.1914,-3.8086,3.8086,-0.1577,1.0,0.4999,한화,KIA,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-08,20250608LGWO0,고척,LG,키움,7.0,5.5854,-1.4146,2.0,4.5682,2.5682,1.9914,9.0,10.1536,1.1536,1.1536,-1.0172,-5.0,0.334,LG,LG,True,65% 이상,오버,오버,True,키움 +2.5,0.0,시즌 중반
2025,2025-06-08,20250608LTOB0,잠실,롯데,두산,4.0,5.12,1.12,2.0,5.1292,3.1292,2.1246,6.0,10.2492,4.2492,4.2492,0.0093,-2.0,0.5333,두산,롯데,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-08,20250608NCSS0,대구,NC,삼성,0.0,4.7372,4.7372,1.0,5.4112,4.4112,4.5742,1.0,10.1483,9.1483,9.1483,0.674,1.0,0.6609,삼성,삼성,True,65% 이상,오버,언더,False,NC +2.5,1.0,시즌 중반
2025,2025-06-08,20250608SKKT0,수원,SSG,KT,3.0,4.5949,1.5949,2.0,4.6636,2.6636,2.1292,5.0,9.2584,4.2584,4.2584,0.0687,-1.0,0.5452,KT,SSG,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-10,20250610LTKT0,수원,롯데,KT,3.0,4.5147,1.5147,12.0,4.7092,-7.2908,4.4028,15.0,9.2239,-5.7761,5.7761,0.1945,9.0,0.5701,KT,KT,True,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-06-10,20250610OBHH0,대전,두산,한화,2.0,4.3902,2.3902,6.0,4.9383,-1.0617,1.726,8.0,9.3285,1.3285,1.3285,0.548,4.0,0.6378,한화,한화,True,60~65%,오버,언더,False,두산 +2.5,0.0,시즌 중반
2025,2025-06-10,20250610SKLG0,잠실,SSG,LG,6.0,4.5613,-1.4387,2.0,5.1047,3.1047,2.2717,8.0,9.666,1.666,1.666,0.5435,-4.0,0.637,LG,SSG,False,60~65%,오버,언더,False,SSG +2.5,1.0,시즌 중반
2025,2025-06-10,20250610SSHT0,광주,삼성,KIA,8.0,5.1915,-2.8085,0.0,4.4264,4.4264,3.6175,8.0,9.6179,1.6179,1.6179,-0.7651,-8.0,0.3804,삼성,삼성,True,60~65%,오버,언더,False,KIA +2.5,0.0,시즌 중반
2025,2025-06-11,20250611LTKT0,수원,롯데,KT,4.0,4.5147,0.5147,3.0,4.716,1.716,1.1153,7.0,9.2307,2.2307,2.2307,0.2013,-1.0,0.5714,KT,롯데,False,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-11,20250611NCWO0,고척,NC,키움,7.0,5.4122,-1.5878,1.0,4.4211,3.4211,2.5044,8.0,9.8333,1.8333,1.8333,-0.9912,-6.0,0.3386,NC,NC,True,65% 이상,오버,언더,False,키움 +2.5,0.0,시즌 중반
2025,2025-06-11,20250611OBHH0,대전,두산,한화,1.0,4.4344,3.4344,9.0,4.8975,-4.1025,3.7684,10.0,9.3319,-0.6681,0.6681,0.4631,8.0,0.622,한화,한화,True,60~65%,오버,오버,True,관망,,시즌 중반
2025,2025-06-11,20250611SKLG0,잠실,SSG,LG,4.0,4.5076,0.5076,6.0,5.1047,-0.8953,0.7015,10.0,9.6124,-0.3876,0.3876,0.5971,2.0,0.6469,LG,LG,True,60~65%,오버,오버,True,SSG +2.5,1.0,시즌 중반
2025,2025-06-11,20250611SSHT0,광주,삼성,KIA,3.0,5.2345,2.2345,6.0,4.4494,-1.5506,1.8925,9.0,9.6839,0.6839,0.6839,-0.7851,3.0,0.3766,삼성,KIA,False,60~65%,오버,오버,True,KIA +2.5,1.0,시즌 중반
2025,2025-06-12,20250612LTKT0,수원,롯데,KT,12.0,4.6228,-7.3772,7.0,4.6962,-2.3038,4.8405,19.0,9.3191,-9.6809,9.6809,0.0734,-5.0,0.5461,KT,롯데,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-12,20250612NCWO0,고척,NC,키움,8.0,5.4249,-2.5751,6.0,4.5091,-1.4909,2.033,14.0,9.934,-4.066,4.066,-0.9157,-2.0,0.3523,NC,NC,True,60~65%,오버,오버,True,키움 +2.5,1.0,시즌 중반
2025,2025-06-12,20250612OBHH0,대전,두산,한화,2.0,4.4195,2.4195,3.0,4.866,1.866,2.1427,5.0,9.2854,4.2854,4.2854,0.4465,1.0,0.6188,한화,한화,True,60~65%,오버,언더,False,관망,,시즌 중반
2025,2025-06-12,20250612SKLG0,잠실,SSG,LG,6.0,4.4992,-1.5008,8.0,5.1047,-2.8953,2.198,14.0,9.604,-4.396,4.396,0.6055,2.0,0.6484,LG,LG,True,60~65%,오버,오버,True,SSG +2.5,1.0,시즌 중반
2025,2025-06-12,20250612SSHT0,광주,삼성,KIA,2.0,5.2995,3.2995,1.0,4.4685,3.4685,3.384,3.0,9.768,6.768,6.768,-0.831,-1.0,0.368,삼성,삼성,True,60~65%,오버,언더,False,KIA +2.5,1.0,시즌 중반
2025,2025-06-13,20250613HTNC0,창원,KIA,NC,1.0,4.9025,3.9025,4.0,4.9121,0.9121,2.4073,5.0,9.8146,4.8146,4.8146,0.0095,3.0,0.5334,NC,NC,True,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-14,20250614HTNC0,창원,KIA,NC,9.0,4.8724,-4.1276,8.0,4.8693,-3.1307,3.6291,17.0,9.7418,-7.2582,7.2582,-0.0031,-1.0,0.5309,NC,KIA,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-14,20250614KTSS0,대구,KT,삼성,10.0,4.38,-5.62,3.0,4.8224,1.8224,3.7212,13.0,9.2024,-3.7976,3.7976,0.4425,-7.0,0.6181,삼성,KT,False,60~65%,오버,오버,True,관망,,시즌 중반
2025,2025-06-14,20250614LTSK0,문학,롯데,SSG,4.0,4.7085,0.7085,2.0,4.8621,2.8621,1.7853,6.0,9.5705,3.5705,3.5705,0.1536,-2.0,0.562,SSG,롯데,False,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-14,20250614WOOB0,잠실,키움,두산,1.0,4.6902,3.6902,4.0,5.8633,1.8633,2.7767,5.0,10.5535,5.5535,5.5535,1.1731,3.0,0.7442,두산,두산,True,65% 이상,오버,언더,False,키움 +2.5,0.0,시즌 중반
2025,2025-06-15,20250615HTNC0,창원,KIA,NC,4.0,4.9506,0.9506,2.0,4.9932,2.9932,1.9719,6.0,9.9438,3.9438,3.9438,0.0427,-2.0,0.54,NC,KIA,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-15,20250615KTSS0,대구,KT,삼성,16.0,4.7747,-11.2253,4.0,4.663,0.663,5.9441,20.0,9.4377,-10.5623,10.5623,-0.1117,-12.0,0.5091,삼성,KT,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-15,20250615LGHH0,대전,LG,한화,5.0,5.1324,0.1324,10.0,4.3915,-5.6085,2.8705,15.0,9.5239,-5.4761,5.4761,-0.7409,5.0,0.3849,LG,한화,False,60~65%,오버,오버,True,한화 +2.5,1.0,시즌 중반
2025,2025-06-15,20250615LTSK0,문학,롯데,SSG,0.0,4.7085,4.7085,1.0,4.8194,3.8194,4.2639,1.0,9.5278,8.5278,8.5278,0.1109,1.0,0.5536,SSG,SSG,True,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-15,20250615WOOB0,잠실,키움,두산,2.0,4.7073,2.7073,3.0,5.6678,2.6678,2.6875,5.0,10.3751,5.3751,5.3751,0.9606,1.0,0.7104,두산,두산,True,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-06-17,20250617HHLT0,사직,한화,롯데,6.0,4.716,-1.284,0.0,4.603,4.603,2.9435,6.0,9.3189,3.3189,3.3189,-0.113,-6.0,0.5089,롯데,한화,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-17,20250617KTHT0,광주,KT,KIA,3.0,4.8427,1.8427,10.0,4.3647,-5.6353,3.739,13.0,9.2073,-3.7927,3.7927,-0.478,7.0,0.436,KT,KIA,False,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-06-17,20250617NCLG0,잠실,NC,LG,6.0,4.6442,-1.3558,2.0,5.4805,3.4805,2.4182,8.0,10.1246,2.1246,2.1246,0.8363,-4.0,0.6894,LG,NC,False,65% 이상,오버,언더,False,NC +2.5,1.0,시즌 중반
2025,2025-06-17,20250617OBSS0,대구,두산,삼성,1.0,4.4091,3.4091,12.0,5.1225,-6.8775,5.1433,13.0,9.5317,-3.4683,3.4683,0.7134,11.0,0.6679,삼성,삼성,True,65% 이상,오버,오버,True,두산 +2.5,0.0,시즌 중반
2025,2025-06-17,20250617SKWO0,고척,SSG,키움,11.0,5.4863,-5.5137,1.0,4.5891,3.5891,4.5514,12.0,10.0753,-1.9247,1.9247,-0.8972,-10.0,0.3557,SSG,SSG,True,60~65%,오버,오버,True,키움 +2.5,0.0,시즌 중반
2025,2025-06-18,20250618HHLT0,사직,한화,롯데,3.0,4.716,1.716,6.0,4.6228,-1.3772,1.5466,9.0,9.3388,0.3388,0.3388,-0.0932,3.0,0.5128,롯데,롯데,True,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-18,20250618KTHT0,광주,KT,KIA,3.0,4.898,1.898,5.0,4.3779,-0.6221,1.2601,8.0,9.276,1.276,1.276,-0.5201,2.0,0.4277,KT,KIA,False,55~60%,오버,언더,False,KIA +2.5,1.0,시즌 중반
2025,2025-06-18,20250618NCLG0,잠실,NC,LG,8.0,4.6336,-3.3664,9.0,5.4127,-3.5873,3.4769,17.0,10.0462,-6.9538,6.9538,0.7791,1.0,0.6795,LG,LG,True,65% 이상,오버,오버,True,NC +2.5,1.0,시즌 중반
2025,2025-06-18,20250618OBSS0,대구,두산,삼성,3.0,4.3444,1.3444,6.0,5.2913,-0.7087,1.0266,9.0,9.6357,0.6357,0.6357,0.9469,3.0,0.7081,삼성,삼성,True,65% 이상,오버,오버,True,두산 +2.5,0.0,시즌 중반
2025,2025-06-18,20250618SKWO0,고척,SSG,키움,2.0,5.7989,3.7989,3.0,4.5769,1.5769,2.6879,5.0,10.3758,5.3758,5.3758,-1.2219,1.0,0.2985,SSG,키움,False,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-06-19,20250619HHLT0,사직,한화,롯데,3.0,4.8572,1.8572,4.0,4.6228,0.6228,1.24,7.0,9.48,2.48,2.48,-0.2343,1.0,0.4845,한화,롯데,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-19,20250619KTHT0,광주,KT,KIA,0.0,4.858,4.858,5.0,4.3836,-0.6164,2.7372,5.0,9.2417,4.2417,4.2417,-0.4744,5.0,0.4367,KT,KIA,False,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-19,20250619NCLG0,잠실,NC,LG,3.0,4.666,1.666,0.0,5.6377,5.6377,3.6519,3.0,10.3038,7.3038,7.3038,0.9717,-3.0,0.7122,LG,NC,False,65% 이상,오버,언더,False,NC +2.5,1.0,시즌 중반
2025,2025-06-19,20250619OBSS0,대구,두산,삼성,9.0,4.3444,-4.6556,8.0,5.3114,-2.6886,3.6721,17.0,9.6558,-7.3442,7.3442,0.967,-1.0,0.7114,삼성,두산,False,65% 이상,오버,오버,True,두산 +2.5,1.0,시즌 중반
2025,2025-06-19,20250619SKWO0,고척,SSG,키움,4.0,5.7989,1.7989,2.0,4.5623,2.5623,2.1806,6.0,10.3612,4.3612,4.3612,-1.2365,-2.0,0.296,SSG,SSG,True,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 중반
2025,2025-06-20,20250620SSLT0,사직,삼성,롯데,1.0,5.2189,4.2189,3.0,4.7233,1.7233,2.9711,4.0,9.9422,5.9422,5.9422,-0.4956,2.0,0.4325,삼성,롯데,False,55~60%,오버,언더,False,관망,,시즌 중반
2025,2025-06-21,20250621NCKT0,수원,NC,KT,5.0,4.7447,-0.2553,7.0,4.9018,-2.0982,1.1767,12.0,9.6465,-2.3535,2.3535,0.157,2.0,0.5627,KT,KT,True,55~60%,오버,오버,True,관망,,시즌 중반
2025,2025-06-21,20250621OBLG0,잠실,두산,LG,6.0,4.4684,-1.5316,5.0,5.4594,0.4594,0.9955,11.0,9.9278,-1.0722,1.0722,0.9911,-1.0,0.7154,LG,두산,False,65% 이상,오버,오버,True,두산 +2.5,1.0,시즌 중반
2025,2025-06-22,20250622HTSK0,문학,KIA,SSG,5.0,4.5529,-0.4471,4.0,4.4942,0.4942,0.4707,9.0,9.0471,0.0471,0.0471,-0.0587,-1.0,0.5198,SSG,KIA,False,50~55%,오버,오버,True,관망,,시즌 중반
2025,2025-06-22,20250622NCKT0,수원,NC,KT,2.0,4.7198,2.7198,0.0,4.8037,4.8037,3.7617,2.0,9.5235,7.5235,7.5235,0.0839,-2.0,0.5482,KT,NC,False,50~55%,오버,언더,False,관망,,시즌 중반
2025,2025-06-22,20250622OBLG0,잠실,두산,LG,5.0,4.3753,-0.6247,13.0,5.5194,-7.4806,4.0526,18.0,9.8947,-8.1053,8.1053,1.1441,8.0,0.7397,LG,LG,True,65% 이상,오버,오버,True,두산 +2.5,0.0,시즌 중반
2025,2025-06-22,20250622SSLT0,사직,삼성,롯데,6.0,5.1582,-0.8418,9.0,4.7648,-4.2352,2.5385,15.0,9.923,-5.077,5.077,-0.3933,3.0,0.4527,삼성,롯데,False,50~55%,오버,오버,True,관망,,시즌 중반
