game_id,date,team,opponent,home_away,status,result,score_team,score_opp,ballpark,cancellation_reason
20190512LTSS0_롯데,2019-05-12,롯데,삼성,A,Final,Win,10.0,9.0,대구,
20190512LTSS0_삼성,2019-05-12,삼성,롯데,H,Final,Loss,9.0,10.0,대구,
20190512SKHT0_SK,2019-05-12,SK,KIA,A,Final,Win,4.0,3.0,광주,
20190512SKHT0_KIA,2019-05-12,KIA,SK,H,Final,Loss,3.0,4.0,광주,
20190512WOKT0_키움,2019-05-12,키움,KT,A,Final,Loss,3.0,9.0,수원,
20190512WOKT0_KT,2019-05-12,KT,키움,H,Final,Win,9.0,3.0,수원,
20190512OBNC0_두산,2019-05-12,두산,NC,A,Final,Win,3.0,2.0,창원,
20190512OBNC0_NC,2019-05-12,NC,두산,H,Final,Loss,2.0,3.0,창원,
20190514WOHH0_키움,2019-05-14,키움,한화,A,Final,Loss,3.0,7.0,한밭,
20190514WOHH0_한화,2019-05-14,한화,키움,H,Final,Win,7.0,3.0,한밭,
20190514SSOB0_삼성,2019-05-14,삼성,두산,A,Final,Win,4.0,3.0,잠실,
20190514SSOB0_두산,2019-05-14,두산,삼성,H,Final,Loss,3.0,4.0,잠실,
20190514LGLT0_LG,2019-05-14,LG,롯데,A,Final,Loss,0.0,4.0,사직,
20190514LGLT0_롯데,2019-05-14,롯데,LG,H,Final,Win,4.0,0.0,사직,
20190514KTHT0_KT,2019-05-14,KT,KIA,A,Final,Win,6.0,1.0,광주,
20190514KTHT0_KIA,2019-05-14,KIA,KT,H,Final,Loss,1.0,6.0,광주,
20190514SKNC0_SK,2019-05-14,SK,NC,A,Final,Loss,2.0,8.0,창원,
20190514SKNC0_NC,2019-05-14,NC,SK,H,Final,Win,8.0,2.0,창원,
20190515WOHH0_키움,2019-05-15,키움,한화,A,Final,Loss,4.0,5.0,한밭,
20190515WOHH0_한화,2019-05-15,한화,키움,H,Final,Win,5.0,4.0,한밭,
20190515SSOB0_삼성,2019-05-15,삼성,두산,A,Final,Loss,1.0,3.0,잠실,
20190515SSOB0_두산,2019-05-15,두산,삼성,H,Final,Win,3.0,1.0,잠실,
20190515LGLT0_LG,2019-05-15,LG,롯데,A,Final,Loss,4.0,8.0,사직,
20190515LGLT0_롯데,2019-05-15,롯데,LG,H,Final,Win,8.0,4.0,사직,
20190515KTHT0_KT,2019-05-15,KT,KIA,A,Final,Win,7.0,4.0,광주,
20190515KTHT0_KIA,2019-05-15,KIA,KT,H,Final,Loss,4.0,7.0,광주,
20190515SKNC0_SK,2019-05-15,SK,NC,A,Final,Win,7.0,3.0,창원,
20190515SKNC0_NC,2019-05-15,NC,SK,H,Final,Loss,3.0,7.0,창원,
20190516WOHH0_키움,2019-05-16,키움,한화,A,Final,Loss,6.0,15.0,한밭,
20190516WOHH0_한화,2019-05-16,한화,키움,H,Final,Win,15.0,6.0,한밭,
20190516SSOB0_삼성,2019-05-16,삼성,두산,A,Final,Loss,1.0,4.0,잠실,
20190516SSOB0_두산,2019-05-16,두산,삼성,H,Final,Win,4.0,1.0,잠실,
20190516LGLT0_LG,2019-05-16,LG,롯데,A,Final,Win,3.0,2.0,사직,
20190516LGLT0_롯데,2019-05-16,롯데,LG,H,Final,Loss,2.0,3.0,사직,
20190516KTHT0_KT,2019-05-16,KT,KIA,A,Final,Win,6.0,3.0,광주,
20190516KTHT0_KIA,2019-05-16,KIA,KT,H,Final,Loss,3.0,6.0,광주,
20190516SKNC0_SK,2019-05-16,SK,NC,A,Final,Loss,2.0,5.0,창원,
20190516SKNC0_NC,2019-05-16,NC,SK,H,Final,Win,5.0,2.0,창원,
20190517HTHH0_KIA,2019-05-17,KIA,한화,A,Final,Win,5.0,2.0,한밭,
20190517HTHH0_한화,2019-05-17,한화,KIA,H,Final,Loss,2.0,5.0,한밭,
20190517NCLG0_NC,2019-05-17,NC,LG,A,Final,Win,13.0,2.0,잠실,
20190517NCLG0_LG,2019-05-17,LG,NC,H,Final,Loss,2.0,13.0,잠실,
20190517OBSK0_두산,2019-05-17,두산,SK,A,Final,Win,3.0,1.0,문학,
20190517OBSK0_SK,2019-05-17,SK,두산,H,Final,Loss,1.0,3.0,문학,
20190517SSKT0_삼성,2019-05-17,삼성,KT,A,Final,Win,14.0,3.0,수원,
20190517SSKT0_KT,2019-05-17,KT,삼성,H,Final,Loss,3.0,14.0,수원,
20190517LTWO0_롯데,2019-05-17,롯데,키움,A,Final,Loss,0.0,7.0,고척,
20190517LTWO0_키움,2019-05-17,키움,롯데,H,Final,Win,7.0,0.0,고척,
20190518HTHH0_KIA,2019-05-18,KIA,한화,A,Final,Loss,2.0,5.0,한밭,
20190518HTHH0_한화,2019-05-18,한화,KIA,H,Final,Win,5.0,2.0,한밭,
20190518NCLG0_NC,2019-05-18,NC,LG,A,Final,Win,9.0,3.0,잠실,
20190518NCLG0_LG,2019-05-18,LG,NC,H,Final,Loss,3.0,9.0,잠실,
20190518OBSK0_두산,2019-05-18,두산,SK,A,Final,Win,10.0,5.0,문학,
20190518OBSK0_SK,2019-05-18,SK,두산,H,Final,Loss,5.0,10.0,문학,
20190518SSKT0_삼성,2019-05-18,삼성,KT,A,Final,Loss,0.0,2.0,수원,
20190518SSKT0_KT,2019-05-18,KT,삼성,H,Final,Win,2.0,0.0,수원,
20190518LTWO0_롯데,2019-05-18,롯데,키움,A,Final,Loss,1.0,13.0,고척,
20190518LTWO0_키움,2019-05-18,키움,롯데,H,Final,Win,13.0,1.0,고척,
20190519HTHH0_KIA,2019-05-19,KIA,한화,A,Final,Win,5.0,0.0,한밭,
20190519HTHH0_한화,2019-05-19,한화,KIA,H,Final,Loss,0.0,5.0,한밭,
20190519LTWO0_롯데,2019-05-19,롯데,키움,A,Final,Loss,3.0,9.0,고척,
20190519LTWO0_키움,2019-05-19,키움,롯데,H,Final,Win,9.0,3.0,고척,
20190521SKLG0_SK,2019-05-21,SK,LG,A,Final,Win,4.0,2.0,잠실,
20190521SKLG0_LG,2019-05-21,LG,SK,H,Final,Loss,2.0,4.0,잠실,
20190521HHSS0_한화,2019-05-21,한화,삼성,A,Final,Loss,3.0,9.0,대구,
20190521HHSS0_삼성,2019-05-21,삼성,한화,H,Final,Win,9.0,3.0,대구,
20190521LTHT0_롯데,2019-05-21,롯데,KIA,A,Final,Loss,6.0,10.0,광주,
20190521LTHT0_KIA,2019-05-21,KIA,롯데,H,Final,Win,10.0,6.0,광주,
20190521OBKT0_두산,2019-05-21,두산,KT,A,Final,Loss,7.0,12.0,수원,
20190521OBKT0_KT,2019-05-21,KT,두산,H,Final,Win,12.0,7.0,수원,
20190521NCWO0_NC,2019-05-21,NC,키움,A,Final,Win,3.0,1.0,고척,
20190521NCWO0_키움,2019-05-21,키움,NC,H,Final,Loss,1.0,3.0,고척,
20190522SKLG0_SK,2019-05-22,SK,LG,A,Final,Win,2.0,0.0,잠실,
20190522SKLG0_LG,2019-05-22,LG,SK,H,Final,Loss,0.0,2.0,잠실,
20190522HHSS0_한화,2019-05-22,한화,삼성,A,Final,Loss,5.0,6.0,대구,
20190522HHSS0_삼성,2019-05-22,삼성,한화,H,Final,Win,6.0,5.0,대구,
20190522LTHT0_롯데,2019-05-22,롯데,KIA,A,Final,Loss,5.0,6.0,광주,
20190522LTHT0_KIA,2019-05-22,KIA,롯데,H,Final,Win,6.0,5.0,광주,
20190522OBKT0_두산,2019-05-22,두산,KT,A,Final,Loss,1.0,3.0,수원,
20190522OBKT0_KT,2019-05-22,KT,두산,H,Final,Win,3.0,1.0,수원,
20190522NCWO0_NC,2019-05-22,NC,키움,A,Final,Loss,2.0,4.0,고척,
20190522NCWO0_키움,2019-05-22,키움,NC,H,Final,Win,4.0,2.0,고척,
20190523SKLG0_SK,2019-05-23,SK,LG,A,Final,Loss,1.0,2.0,잠실,
20190523SKLG0_LG,2019-05-23,LG,SK,H,Final,Win,2.0,1.0,잠실,
20190523HHSS0_한화,2019-05-23,한화,삼성,A,Final,Loss,1.0,2.0,대구,
20190523HHSS0_삼성,2019-05-23,삼성,한화,H,Final,Win,2.0,1.0,대구,
20190523LTHT0_롯데,2019-05-23,롯데,KIA,A,Final,Loss,1.0,3.0,광주,
20190523LTHT0_KIA,2019-05-23,KIA,롯데,H,Final,Win,3.0,1.0,광주,
20190523OBKT0_두산,2019-05-23,두산,KT,A,Final,Loss,2.0,3.0,수원,
20190523OBKT0_KT,2019-05-23,KT,두산,H,Final,Win,3.0,2.0,수원,
20190523NCWO0_NC,2019-05-23,NC,키움,A,Final,Win,4.0,2.0,고척,
20190523NCWO0_키움,2019-05-23,키움,NC,H,Final,Loss,2.0,4.0,고척,
20190524HHOB0_한화,2019-05-24,한화,두산,A,Final,Win,4.0,3.0,잠실,
20190524HHOB0_두산,2019-05-24,두산,한화,H,Final,Loss,3.0,4.0,잠실,
20190524WOSS0_키움,2019-05-24,키움,삼성,A,Final,Win,10.0,5.0,대구,
20190524WOSS0_삼성,2019-05-24,삼성,키움,H,Final,Loss,5.0,10.0,대구,
20190524LGLT0_LG,2019-05-24,LG,롯데,A,Final,Loss,5.0,8.0,사직,
20190524LGLT0_롯데,2019-05-24,롯데,LG,H,Final,Win,8.0,5.0,사직,
20190524KTHT0_KT,2019-05-24,KT,KIA,A,Final,Loss,5.0,7.0,광주,
20190524KTHT0_KIA,2019-05-24,KIA,KT,H,Final,Win,7.0,5.0,광주,
20190524SKNC0_SK,2019-05-24,SK,NC,A,Final,Win,4.0,2.0,창원,
20190524SKNC0_NC,2019-05-24,NC,SK,H,Final,Loss,2.0,4.0,창원,
20190525HHOB0_한화,2019-05-25,한화,두산,A,Final,Loss,4.0,7.0,잠실,
20190525HHOB0_두산,2019-05-25,두산,한화,H,Final,Win,7.0,4.0,잠실,
20190525WOSS0_키움,2019-05-25,키움,삼성,A,Final,Loss,9.0,10.0,대구,
20190525WOSS0_삼성,2019-05-25,삼성,키움,H,Final,Win,10.0,9.0,대구,
20190525LGLT0_LG,2019-05-25,LG,롯데,A,Final,Win,6.0,5.0,사직,
20190525LGLT0_롯데,2019-05-25,롯데,LG,H,Final,Loss,5.0,6.0,사직,
20190525KTHT0_KT,2019-05-25,KT,KIA,A,Final,Loss,3.0,10.0,광주,
20190525KTHT0_KIA,2019-05-25,KIA,KT,H,Final,Win,10.0,3.0,광주,
20190525SKNC0_SK,2019-05-25,SK,NC,A,Final,Loss,7.0,10.0,창원,
20190525SKNC0_NC,2019-05-25,NC,SK,H,Final,Win,10.0,7.0,창원,
20190526HHOB0_한화,2019-05-26,한화,두산,A,Final,Loss,1.0,2.0,잠실,
20190526HHOB0_두산,2019-05-26,두산,한화,H,Final,Win,2.0,1.0,잠실,
20190526WOSS0_키움,2019-05-26,키움,삼성,A,Final,Loss,3.0,4.0,대구,
20190526WOSS0_삼성,2019-05-26,삼성,키움,H,Final,Win,4.0,3.0,대구,
20190526LGLT0_LG,2019-05-26,LG,롯데,A,Final,Win,11.0,2.0,사직,
20190526LGLT0_롯데,2019-05-26,롯데,LG,H,Final,Loss,2.0,11.0,사직,
20190526KTHT0_KT,2019-05-26,KT,KIA,A,Final,Loss,5.0,17.0,광주,
20190526KTHT0_KIA,2019-05-26,KIA,KT,H,Final,Win,17.0,5.0,광주,
20190526SKNC0_SK,2019-05-26,SK,NC,A,Final,Win,2.0,1.0,창원,
20190526SKNC0_NC,2019-05-26,NC,SK,H,Final,Loss,1.0,2.0,창원,
20190528HTHH0_KIA,2019-05-28,KIA,한화,A,Final,Loss,0.0,2.0,한밭,
20190528HTHH0_한화,2019-05-28,한화,KIA,H,Final,Win,2.0,0.0,한밭,
20190528SSOB0_삼성,2019-05-28,삼성,두산,A,Final,Loss,1.0,4.0,잠실,
20190528SSOB0_두산,2019-05-28,두산,삼성,H,Final,Win,4.0,1.0,잠실,
20190528KTSK0_KT,2019-05-28,KT,SK,A,Final,Loss,0.0,1.0,문학,
20190528KTSK0_SK,2019-05-28,SK,KT,H,Final,Win,1.0,0.0,문학,
20190528LTNC0_롯데,2019-05-28,롯데,NC,A,Final,Win,9.0,4.0,창원,
20190528LTNC0_NC,2019-05-28,NC,롯데,H,Final,Loss,4.0,9.0,창원,
20190528LGWO0_LG,2019-05-28,LG,키움,A,Final,Loss,0.0,5.0,고척,
20190528LGWO0_키움,2019-05-28,키움,LG,H,Final,Win,5.0,0.0,고척,
20190529HTHH0_KIA,2019-05-29,KIA,한화,A,Final,Win,3.0,1.0,한밭,
20190529HTHH0_한화,2019-05-29,한화,KIA,H,Final,Loss,1.0,3.0,한밭,
20190529SSOB0_삼성,2019-05-29,삼성,두산,A,Final,Loss,2.0,3.0,잠실,
20190529SSOB0_두산,2019-05-29,두산,삼성,H,Final,Win,3.0,2.0,잠실,
20190529KTSK0_KT,2019-05-29,KT,SK,A,Final,Win,8.0,6.0,문학,
20190529KTSK0_SK,2019-05-29,SK,KT,H,Final,Loss,6.0,8.0,문학,
20190529LTNC0_롯데,2019-05-29,롯데,NC,A,Final,Loss,6.0,8.0,창원,
20190529LTNC0_NC,2019-05-29,NC,롯데,H,Final,Win,8.0,6.0,창원,
20190529LGWO0_LG,2019-05-29,LG,키움,A,Final,Win,4.0,2.0,고척,
20190529LGWO0_키움,2019-05-29,키움,LG,H,Final,Loss,2.0,4.0,고척,
20190530HTHH0_KIA,2019-05-30,KIA,한화,A,Final,Win,3.0,2.0,한밭,
20190530HTHH0_한화,2019-05-30,한화,KIA,H,Final,Loss,2.0,3.0,한밭,
20190530SSOB0_삼성,2019-05-30,삼성,두산,A,Final,Win,2.0,1.0,잠실,
20190530SSOB0_두산,2019-05-30,두산,삼성,H,Final,Loss,1.0,2.0,잠실,
20190530KTSK0_KT,2019-05-30,KT,SK,A,Final,Loss,2.0,3.0,문학,
20190530KTSK0_SK,2019-05-30,SK,KT,H,Final,Win,3.0,2.0,문학,
20190530LTNC0_롯데,2019-05-30,롯데,NC,A,Final,Win,10.0,2.0,창원,
20190530LTNC0_NC,2019-05-30,NC,롯데,H,Final,Loss,2.0,10.0,창원,
20190530LGWO0_LG,2019-05-30,LG,키움,A,Final,Win,6.0,3.0,고척,
20190530LGWO0_키움,2019-05-30,키움,LG,H,Final,Loss,3.0,6.0,고척,
20190531NCLG0_NC,2019-05-31,NC,LG,A,Final,Loss,2.0,3.0,잠실,
20190531NCLG0_LG,2019-05-31,LG,NC,H,Final,Win,3.0,2.0,잠실,
20190531SSLT0_삼성,2019-05-31,삼성,롯데,A,Final,Loss,1.0,6.0,사직,
20190531SSLT0_롯데,2019-05-31,롯데,삼성,H,Final,Win,6.0,1.0,사직,
20190531HHSK0_한화,2019-05-31,한화,SK,A,Final,Loss,1.0,2.0,문학,
20190531HHSK0_SK,2019-05-31,SK,한화,H,Final,Win,2.0,1.0,문학,
20190531WOHT0_키움,2019-05-31,키움,KIA,A,Final,Loss,2.0,3.0,광주,
20190531WOHT0_KIA,2019-05-31,KIA,키움,H,Final,Win,3.0,2.0,광주,
20190531OBKT0_두산,2019-05-31,두산,KT,A,Final,Loss,2.0,3.0,수원,
20190531OBKT0_KT,2019-05-31,KT,두산,H,Final,Win,3.0,2.0,수원,
20190601NCLG0_NC,2019-06-01,NC,LG,A,Final,Loss,1.0,5.0,잠실,
20190601NCLG0_LG,2019-06-01,LG,NC,H,Final,Win,5.0,1.0,잠실,
20190601SSLT0_삼성,2019-06-01,삼성,롯데,A,Final,Loss,2.0,5.0,사직,
20190601SSLT0_롯데,2019-06-01,롯데,삼성,H,Final,Win,5.0,2.0,사직,
20190601HHSK0_한화,2019-06-01,한화,SK,A,Final,Win,6.0,0.0,문학,
20190601HHSK0_SK,2019-06-01,SK,한화,H,Final,Loss,0.0,6.0,문학,
20190601WOHT0_키움,2019-06-01,키움,KIA,A,Final,Win,4.0,0.0,광주,
20190601WOHT0_KIA,2019-06-01,KIA,키움,H,Final,Loss,0.0,4.0,광주,
20190601OBKT0_두산,2019-06-01,두산,KT,A,Final,Loss,3.0,13.0,수원,
20190601OBKT0_KT,2019-06-01,KT,두산,H,Final,Win,13.0,3.0,수원,
20190602NCLG0_NC,2019-06-02,NC,LG,A,Final,Win,4.0,1.0,잠실,
20190602NCLG0_LG,2019-06-02,LG,NC,H,Final,Loss,1.0,4.0,잠실,
20190602SSLT0_삼성,2019-06-02,삼성,롯데,A,Final,Win,8.0,3.0,사직,
20190602SSLT0_롯데,2019-06-02,롯데,삼성,H,Final,Loss,3.0,8.0,사직,
20190602HHSK0_한화,2019-06-02,한화,SK,A,Final,Loss,2.0,5.0,문학,
20190602HHSK0_SK,2019-06-02,SK,한화,H,Final,Win,5.0,2.0,문학,
20190602WOHT0_키움,2019-06-02,키움,KIA,A,Final,Win,6.0,5.0,광주,
20190602WOHT0_KIA,2019-06-02,KIA,키움,H,Final,Loss,5.0,6.0,광주,
20190602OBKT0_두산,2019-06-02,두산,KT,A,Final,Win,7.0,4.0,수원,
20190602OBKT0_KT,2019-06-02,KT,두산,H,Final,Loss,4.0,7.0,수원,
20190604KTLG0_KT,2019-06-04,KT,LG,A,Final,Loss,4.0,8.0,잠실,
20190604KTLG0_LG,2019-06-04,LG,KT,H,Final,Win,8.0,4.0,잠실,
20190604NCSS0_NC,2019-06-04,NC,삼성,A,Final,Loss,1.0,3.0,대구,
20190604NCSS0_삼성,2019-06-04,삼성,NC,H,Final,Win,3.0,1.0,대구,
20190604OBHT0_두산,2019-06-04,두산,KIA,A,Final,Win,7.0,2.0,광주,
20190604OBHT0_KIA,2019-06-04,KIA,두산,H,Final,Loss,2.0,7.0,광주,
20190604SKWO0_SK,2019-06-04,SK,키움,A,Final,Win,2.0,1.0,고척,
20190604SKWO0_키움,2019-06-04,키움,SK,H,Final,Loss,1.0,2.0,고척,
20190604HHLT0_한화,2019-06-04,한화,롯데,A,Final,Loss,2.0,3.0,울산,
20190604HHLT0_롯데,2019-06-04,롯데,한화,H,Final,Win,3.0,2.0,울산,
20190605KTLG0_KT,2019-06-05,KT,LG,A,Final,Loss,2.0,9.0,잠실,
20190605KTLG0_LG,2019-06-05,LG,KT,H,Final,Win,9.0,2.0,잠실,
20190605NCSS0_NC,2019-06-05,NC,삼성,A,Final,Loss,3.0,4.0,대구,
20190605NCSS0_삼성,2019-06-05,삼성,NC,H,Final,Win,4.0,3.0,대구,
20190605OBHT0_두산,2019-06-05,두산,KIA,A,Final,Win,5.0,4.0,광주,
20190605OBHT0_KIA,2019-06-05,KIA,두산,H,Final,Loss,4.0,5.0,광주,
20190605SKWO0_SK,2019-06-05,SK,키움,A,Final,Win,6.0,2.0,고척,
20190605SKWO0_키움,2019-06-05,키움,SK,H,Final,Loss,2.0,6.0,고척,
20190605HHLT0_한화,2019-06-05,한화,롯데,A,Final,Win,6.0,3.0,울산,
20190605HHLT0_롯데,2019-06-05,롯데,한화,H,Final,Loss,3.0,6.0,울산,
20190606KTLG0_KT,2019-06-06,KT,LG,A,Final,Loss,7.0,8.0,잠실,
20190606KTLG0_LG,2019-06-06,LG,KT,H,Final,Win,8.0,7.0,잠실,
20190606OBHT0_두산,2019-06-06,두산,KIA,A,Final,Loss,3.0,12.0,광주,
20190606OBHT0_KIA,2019-06-06,KIA,두산,H,Final,Win,12.0,3.0,광주,
20190606HHLT0_한화,2019-06-06,한화,롯데,A,Final,Win,4.0,3.0,울산,
20190606HHLT0_롯데,2019-06-06,롯데,한화,H,Final,Loss,3.0,4.0,울산,
20190606NCSS0_NC,2019-06-06,NC,삼성,A,Final,Loss,0.0,6.0,대구,
20190606NCSS0_삼성,2019-06-06,삼성,NC,H,Final,Win,6.0,0.0,대구,
20190606SKWO0_SK,2019-06-06,SK,키움,A,Final,Loss,2.0,6.0,고척,
20190606SKWO0_키움,2019-06-06,키움,SK,H,Final,Win,6.0,2.0,고척,
20190607LGHH0_LG,2019-06-07,LG,한화,A,Final,Loss,2.0,3.0,한밭,
20190607LGHH0_한화,2019-06-07,한화,LG,H,Final,Win,3.0,2.0,한밭,
20190607WOOB0_키움,2019-06-07,키움,두산,A,Final,Loss,1.0,7.0,잠실,
20190607WOOB0_두산,2019-06-07,두산,키움,H,Final,Win,7.0,1.0,잠실,
20190607SSSK0_삼성,2019-06-07,삼성,SK,A,Final,Loss,2.0,4.0,문학,
20190607SSSK0_SK,2019-06-07,SK,삼성,H,Final,Win,4.0,2.0,문학,
20190607LTKT0_롯데,2019-06-07,롯데,KT,A,Final,Loss,1.0,2.0,수원,
20190607LTKT0_KT,2019-06-07,KT,롯데,H,Final,Win,2.0,1.0,수원,
20190607HTNC0_KIA,2019-06-07,KIA,NC,A,Final,Loss,1.0,2.0,창원,
20190607HTNC0_NC,2019-06-07,NC,KIA,H,Final,Win,2.0,1.0,창원,
20190608LGHH0_LG,2019-06-08,LG,한화,A,Final,Win,3.0,2.0,한밭,
20190608LGHH0_한화,2019-06-08,한화,LG,H,Final,Loss,2.0,3.0,한밭,
20190608WOOB0_키움,2019-06-08,키움,두산,A,Final,Win,5.0,4.0,잠실,
20190608WOOB0_두산,2019-06-08,두산,키움,H,Final,Loss,4.0,5.0,잠실,
20190608SSSK0_삼성,2019-06-08,삼성,SK,A,Final,Loss,0.0,8.0,문학,
20190608SSSK0_SK,2019-06-08,SK,삼성,H,Final,Win,8.0,0.0,문학,
20190608LTKT0_롯데,2019-06-08,롯데,KT,A,Final,Loss,2.0,6.0,수원,
20190608LTKT0_KT,2019-06-08,KT,롯데,H,Final,Win,6.0,2.0,수원,
20190608HTNC0_KIA,2019-06-08,KIA,NC,A,Final,Loss,4.0,5.0,창원,
20190608HTNC0_NC,2019-06-08,NC,KIA,H,Final,Win,5.0,4.0,창원,
20190609LGHH0_LG,2019-06-09,LG,한화,A,Final,Win,3.0,1.0,한밭,
20190609LGHH0_한화,2019-06-09,한화,LG,H,Final,Loss,1.0,3.0,한밭,
20190609WOOB0_키움,2019-06-09,키움,두산,A,Final,Win,4.0,0.0,잠실,
20190609WOOB0_두산,2019-06-09,두산,키움,H,Final,Loss,0.0,4.0,잠실,
20190609SSSK0_삼성,2019-06-09,삼성,SK,A,Final,Win,9.0,0.0,문학,
20190609SSSK0_SK,2019-06-09,SK,삼성,H,Final,Loss,0.0,9.0,문학,
20190609LTKT0_롯데,2019-06-09,롯데,KT,A,Final,Loss,0.0,2.0,수원,
20190609LTKT0_KT,2019-06-09,KT,롯데,H,Final,Win,2.0,0.0,수원,
20190609HTNC0_KIA,2019-06-09,KIA,NC,A,Final,Loss,3.0,4.0,창원,
20190609HTNC0_NC,2019-06-09,NC,KIA,H,Final,Win,4.0,3.0,창원,
20190611OBHH0_두산,2019-06-11,두산,한화,A,Final,Loss,1.0,4.0,한밭,
20190611OBHH0_한화,2019-06-11,한화,두산,H,Final,Win,4.0,1.0,한밭,
20190611SSHT0_삼성,2019-06-11,삼성,KIA,A,Final,Loss,1.0,7.0,광주,
20190611SSHT0_KIA,2019-06-11,KIA,삼성,H,Final,Win,7.0,1.0,광주,
20190611SKKT0_SK,2019-06-11,SK,KT,A,Final,Win,13.0,1.0,수원,
20190611SKKT0_KT,2019-06-11,KT,SK,H,Final,Loss,1.0,13.0,수원,
20190611WONC0_키움,2019-06-11,키움,NC,A,Final,Win,9.0,8.0,창원,
20190611WONC0_NC,2019-06-11,NC,키움,H,Final,Loss,8.0,9.0,창원,
20190612OBHH0_두산,2019-06-12,두산,한화,A,Final,Win,9.0,6.0,한밭,
20190612OBHH0_한화,2019-06-12,한화,두산,H,Final,Loss,6.0,9.0,한밭,
20190612LTLG0_롯데,2019-06-12,롯데,LG,A,Final,Loss,3.0,4.0,잠실,
20190612LTLG0_LG,2019-06-12,LG,롯데,H,Final,Win,4.0,3.0,잠실,
20190612SSHT0_삼성,2019-06-12,삼성,KIA,A,Final,Loss,3.0,7.0,광주,
20190612SSHT0_KIA,2019-06-12,KIA,삼성,H,Final,Win,7.0,3.0,광주,
20190612SKKT0_SK,2019-06-12,SK,KT,A,Final,Win,6.0,3.0,수원,
20190612SKKT0_KT,2019-06-12,KT,SK,H,Final,Loss,3.0,6.0,수원,
20190612WONC0_키움,2019-06-12,키움,NC,A,Final,Win,5.0,4.0,창원,
20190612WONC0_NC,2019-06-12,NC,키움,H,Final,Loss,4.0,5.0,창원,
20190613OBHH0_두산,2019-06-13,두산,한화,A,Final,Win,7.0,2.0,한밭,
20190613OBHH0_한화,2019-06-13,한화,두산,H,Final,Loss,2.0,7.0,한밭,
20190613LTLG0_롯데,2019-06-13,롯데,LG,A,Final,Loss,3.0,4.0,잠실,
20190613LTLG0_LG,2019-06-13,LG,롯데,H,Final,Win,4.0,3.0,잠실,
20190613SSHT0_삼성,2019-06-13,삼성,KIA,A,Final,Loss,2.0,3.0,광주,
20190613SSHT0_KIA,2019-06-13,KIA,삼성,H,Final,Win,3.0,2.0,광주,
20190613SKKT0_SK,2019-06-13,SK,KT,A,Final,Loss,1.0,5.0,수원,
20190613SKKT0_KT,2019-06-13,KT,SK,H,Final,Win,5.0,1.0,수원,
20190613WONC0_키움,2019-06-13,키움,NC,A,Final,Loss,1.0,3.0,창원,
20190613WONC0_NC,2019-06-13,NC,키움,H,Final,Win,3.0,1.0,창원,
20190614LGOB0_LG,2019-06-14,LG,두산,A,Final,Loss,4.0,7.0,잠실,
20190614LGOB0_두산,2019-06-14,두산,LG,H,Final,Win,7.0,4.0,잠실,
20190614KTSS0_KT,2019-06-14,KT,삼성,A,Final,Loss,4.0,7.0,대구,
20190614KTSS0_삼성,2019-06-14,삼성,KT,H,Final,Win,7.0,4.0,대구,
20190614NCSK0_NC,2019-06-14,NC,SK,A,Final,Loss,3.0,7.0,문학,
20190614NCSK0_SK,2019-06-14,SK,NC,H,Final,Win,7.0,3.0,문학,
20190614HHWO0_한화,2019-06-14,한화,키움,A,Final,Loss,7.0,8.0,고척,
20190614HHWO0_키움,2019-06-14,키움,한화,H,Final,Win,8.0,7.0,고척,
20190615LGOB0_LG,2019-06-15,LG,두산,A,Final,Win,4.0,3.0,잠실,
20190615LGOB0_두산,2019-06-15,두산,LG,H,Final,Loss,3.0,4.0,잠실,
20190615KTSS0_KT,2019-06-15,KT,삼성,A,Final,Win,10.0,7.0,대구,
20190615KTSS0_삼성,2019-06-15,삼성,KT,H,Final,Loss,7.0,10.0,대구,
20190615HTLT0_KIA,2019-06-15,KIA,롯데,A,Final,Loss,0.0,7.0,사직,
20190615HTLT0_롯데,2019-06-15,롯데,KIA,H,Final,Win,7.0,0.0,사직,
20190615NCSK0_NC,2019-06-15,NC,SK,A,Final,Loss,0.0,4.0,문학,
20190615NCSK0_SK,2019-06-15,SK,NC,H,Final,Win,4.0,0.0,문학,
20190615HHWO0_한화,2019-06-15,한화,키움,A,Final,Loss,3.0,8.0,고척,
20190615HHWO0_키움,2019-06-15,키움,한화,H,Final,Win,8.0,3.0,고척,
20190616LGOB0_LG,2019-06-16,LG,두산,A,Final,Loss,3.0,5.0,잠실,
20190616LGOB0_두산,2019-06-16,두산,LG,H,Final,Win,5.0,3.0,잠실,
20190616KTSS0_KT,2019-06-16,KT,삼성,A,Final,Win,3.0,1.0,대구,
20190616KTSS0_삼성,2019-06-16,삼성,KT,H,Final,Loss,1.0,3.0,대구,
20190616HTLT0_KIA,2019-06-16,KIA,롯데,A,Final,Loss,5.0,10.0,사직,
20190616HTLT0_롯데,2019-06-16,롯데,KIA,H,Final,Win,10.0,5.0,사직,
20190616NCSK0_NC,2019-06-16,NC,SK,A,Final,Loss,2.0,9.0,문학,
20190616NCSK0_SK,2019-06-16,SK,NC,H,Final,Win,9.0,2.0,문학,
20190616HHWO0_한화,2019-06-16,한화,키움,A,Final,Loss,6.0,9.0,고척,
20190616HHWO0_키움,2019-06-16,키움,한화,H,Final,Win,9.0,6.0,고척,
20190618LTHH0_롯데,2019-06-18,롯데,한화,A,Final,Win,11.0,3.0,한밭,
